Jaw Harp,https://huggingface.co/LivingGift/Miscellaneous/resolve/main/Jaw%20Harp.zip
Jerry Smith - Rick and Morty,https://huggingface.co/Freaky98/Jerry-Smith-80-epochs/resolve/main/Jerry-Smith.zip
Diego Takupaz - Goyang Ubur Ubur,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/GoyangUburUburDrums.zip
Rag'n'Bone Man - Human,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/HumanDrums.zip
Kiss Of Life JULIE [Singing + Soft Rap],https://huggingface.co/meaisae/KISSOFLIFEMODELS/resolve/main/julie-modelrvc2_rmvpe.zip
Paul stanley [Kiss],https://huggingface.co/agusroccohd/agusrvc/resolve/main/paulstanley.zip
Reggie Fils-Aim\u00e9,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/ReggieFilsAime.zip
Captain Falcon,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/CaptainFalconSSB.zip
5 Gum Narrator,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/5%20Gum%20Narrator.zip
TruTone\u2122 Electrolarynx,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/TruTone%20Electrolarynx.zip
Auto,https://huggingface.co/Beretiful/WallEAuto/resolve/main/Auto%20(200%20Epochs).zip
Mary Riddle - Human Cannon,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/HumanCannonDrums.zip
The Score - Deep End,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/DeepEndDrums.zip
Playboi Carti,https://huggingface.co/Shadow-AI/Playboi-Carti-MUSIC-Era-Deep-Voice-300-Epochs-Ov2-RVC-V2/resolve/main/PlayboiCartiMUSICEra.zip
Claire Redfield,https://huggingface.co/Beretiful/RE2ClaireRedfield/resolve/main/Claire%20Redfield%20(400%20Epochs).zip
Gex,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/GexMDR.zip
The Real Marzaa V.2 | 350 Epochs | RMVPE</span></a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/Plasmati/AIDRIVEORNOTMODELS4/resolve/mai...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>SosMula,https://huggingface.co/Plasmati/AIDRIVEORNOTMODELS4/resolve/main/TheRealMarza.zip
SosMula,https://huggingface.co/Sztef/Teemo_Omega_Squad1/resolve/main/SosMulaBySztef.zip
Kiriko [EN]  [Ov2 Super - RMVPE</span>] - RVC V2 - 670 Epochs</a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/Keiser41/ModelMaker/resolve/main/Overwat...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>Teddy Bloxpin,https://huggingface.co/Keiser41/ModelMaker/resolve/main/Overwatch/EN/KirikoEN.zip
Teddy Bloxpin,https://huggingface.co/Beretiful/RobloxTeddyBloxpin/resolve/main/Teddy%20Bloxpin%20(200%20Epochs).zip
Kim Minjeong,https://huggingface.co/Henrato/WinterKimMinjeong/resolve/main/Winterfromaespa.zip
Shadow,https://huggingface.co/Goldeath/Shadow/resolve/main/Shadow2.zip
IRyS - HERE COMES HOPE,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/HereComesHopeDrums.zip
Saphia [RMVPE</span>],https://huggingface.co/HinaBl/Saphia32k625/resolve/main/Saphia32k.zip
Imagine Dragons - Enemy,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/EnemyDrums.zip
Scott Schreer - NFL on Fox Theme,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/NFLOnFoxThemeDrums.zip
X \u00c6 A-12/Alien Student/Gnarpy,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/X%20%C3%86%20A-12%20V2.zip
Ash,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/AshMDR.zip
Great King of Evil GANONDORF,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/GKOEGanondorf.zip
Imagine Dragons - Cool Out,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/CoolOutDrums.zip
Reyzi,https://huggingface.co/Silas123541/Models/resolve/main/Reyzi_V3(YT)RUS_e500_s27000.zip
Tumblurr | 350 Epochs | RMVPE</span></a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/Plasmati/AIDRIVEORNOTMODELS4/resolve/mai...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>Gigachad,https://huggingface.co/Plasmati/AIDRIVEORNOTMODELS4/resolve/main/Tumblurr.zip
Gigachad,https://huggingface.co/Goldeath/Sigma/resolve/main/Gigachad.zip
Jerry,https://huggingface.co/Timur04129/Jerry-FNF/resolve/main/jerry.zip
Julian,https://huggingface.co/Timur04129/Julian-FNF/resolve/main/julian.zip
Junior Walker,https://huggingface.co/MusicBox27/JuniorWalker/resolve/main/JuniorWalker.zip
Donald Glover - This Is America,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/ThisIsAmericaDrums.zip
Kayoko Onikata,https://huggingface.co/RegalHyperus/new-rvc-models/resolve/main/KayokoOnikataJP.zip
Girlfriend,https://huggingface.co/Timur04129/Girlfriend-FNF/resolve/main/Girlfriend%20(Mario's%20Madness).zip
Admire Vega,https://huggingface.co/Vitz0807/UmaVoice/resolve/main/Vega_Sing.zip
Rossa,https://huggingface.co/ABF54/ABFRVC/resolve/main/rossa_retrained.zip
Kirino Nakatsukasa,https://huggingface.co/RegalHyperus/new-rvc-models/resolve/main/KirinoNakatsukasaV2.zip
Judika,https://huggingface.co/ABF54/ABFRVC/resolve/main/judika_retrained.zip
Roxie McTerrier,https://huggingface.co/ABF54/ABFRVC/resolve/main/roxie_mcterrier.zip
Wario,https://huggingface.co/vexxed/VexxedRVC/resolve/main/Wario-Ov2Super-v2-40k-358e.zip
Jaycee!,https://huggingface.co/spxrks3x/Jaycee/resolve/main/jaycee!
Aaliyah,https://huggingface.co/comehu/COMEHU_RVCmodels/resolve/main/AaliyahOv2COMEHU.zip
Akita Hiromu [Amazarashi Band],https://huggingface.co/Eddycrack864/Amazarashi-AI-Voice/resolve/main/amazarashi8new.zip
Xin Zhao - Cat's Cosy Course,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/CatsCosyCourseDrums.zip
Margit Eberbach,https://huggingface.co/samkey/Margit_Eberbach/resolve/main/Margit%20Eberbach.zip
"Chalili, TetraCalyx & Hanser - Moon Halo",https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/MoonHaloDrums.zip
Imagine Dragons - Warriors,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/WarriorsDrums.zip
Mr Sys [1986 Nintendo Ad],https://huggingface.co/Timur04129/Mr-Sys/resolve/main/Mr%20Sys.zip
MassiveMusic & UEFA - UEFA Europa League Anthem,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/UEFAEuropaLeagueAnthemDrums.zip
Get Griddy,https://huggingface.co/lintu/GetGriddy/resolve/main/Get%20Griddy.zip
Laugh it Up,https://huggingface.co/lintu/LaughItUp/resolve/main/Laugh%20it%20Up%20(Donkey).zip
Literally the Glaggleland anthem,https://huggingface.co/RegalHyperus/new-rvc-models/resolve/main/GlagglelandAnthem.zip
Literally the Gangsta's Paradise Choir,https://huggingface.co/EvanTheToonGuy40/RVC_Models/resolve/main/GangstasParadiseChoir.zip
Mickey Mouse,https://huggingface.co/Cgk1000/TheHeelerHouse/blob/main/Mickey%20Mouse's%20birthday%20party.zip
Jeremy McKinnon,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/mainTakeOverDrums.zip
[Borderlands] Tiny Tina,https://huggingface.co/Cool629/GamePack/resolve/main/TinyTina.zip
"Tails Nine from Sonic Prime [Japanese Dub/Season 3 -RMVPE</span>] - RVC v2 - 400 Epochs</a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/nathyplus59/Tails_Nine_Sonic_Prime_Japan...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>"",""pagination"":""</span>\n</span></i></a></li></i></a></li>18</a></li>19</a></li>20</a></li>21</a></li>22</a></li></i></a></li></span>\n</span></i></a></li></ul>""}",https://huggingface.co/nathyplus59/Tails_Nine_Sonic_Prime_Japanese_Dub/resolve/main/NineJP_S3.zip
Bruno Mars - That's What I Like,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/ThatIsWhatILikeDrums.zip
No Text To Speech [NTTS] | RVC v2 | RMVPE</span> | 300 Epochs</a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/2ValidCK/NoTextToSpeech/resolve/main/NTT...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>Iris Heart,https://huggingface.co/2ValidCK/NoTextToSpeech/resolve/main/NTTS.zip
Iris Heart,https://huggingface.co/Astral-P/IrisHeartOv2/resolve/main/IrisHeartOv2.zip
Easy McCoy - Welcome to the Future,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/WelcomeToTheFutureDrums.zip
"Ja Ting Ja \u0e08\u0e4a\u0e30\u0e17\u0e34\u0e07\u0e08\u0e32 [RVC V2, RMVPE</span> - 300 epochs]</a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/pattypouline/pplplay/resolve/main/JaTing...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>Blarret",https://huggingface.co/pattypouline/pplplay/resolve/main/JaTingJa.zip
Blarret,https://huggingface.co/Chloetheepicgamer600/Blarret/resolve/main/Blarret%20(MSM).zip
[Youtuber] Square Eyed Jak,https://huggingface.co/Cool629/Youtubers/resolve/main/SqaureEyedJak.zip
Takagi-San [Ov2 Super - RMVPE</span>] - RVC V2 - 870 Epochs</a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/Keiser41/ModelMaker/resolve/main/Karakai...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>Pete,https://huggingface.co/Keiser41/ModelMaker/resolve/main/Karakai%20Jouzu%20no%20Takagi-san/Takagi-san-V1.zip
Pete,https://huggingface.co/EvanTheToonGuy40/RVC_Models/resolve/main/PeteJimCummings.zip
Shima Prime,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/ShimaPrime.zip
Litterally the Lipps Inc. - Funkytown vocals,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/FunkytownVocals.zip
Moonbase Alpha Astronaut,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/MoonbaseAlphaAstronautV2.zip
Singto Conley ft. Hikaru Station - Sweet Dreams,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/SweetDreamsDrums.zip
Simon Curtis - Superhero,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/SuperheroDrums.zip
Panic! At the Disco - Death of a Bachelor,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/DeathOfABachelorDrums.zip
Zayde W\u00f8lf - Heroes,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/HeroesDrums.zip
Martin Garrix & JVKE - Hero,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/HeroDrums.zip
Gaddzooks,https://huggingface.co/Chloetheepicgamer600/Gaddzooks/resolve/main/Gaddzooks%20(MSM).zip
Rim of Silly Fools,https://huggingface.co/Gridsada/YSNAiVoiceModel/resolve/main/RimSillyFools.zip
Kiss Of Life BELLE [All-Round Model],https://huggingface.co/meaisae/KISSOFLIFEMODELS/resolve/main/belleretrain-modelrvc2_rmvpe.zip
Arby's Narrator,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/Arby's%20Narrator.zip
Kanbaru Suruga | Monogatari Series | RVC v2 RMVPE</span> 200 epochs</a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/ThjtCien/MonogatariRVC/resolve/main/Kanb...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>Bruno Mars - Marry You,https://huggingface.co/ThjtCien/MonogatariRVC/resolve/main/KanbaruSuruga.zip]
Bruno Mars - Marry You,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/MarryYouDrums.zip
Carl Johnson In Cutscenes,https://huggingface.co/MystyTom/RVC-Models/resolve/main/CJ%20HD.zip
Sabito,https://huggingface.co/Goldeath/Sabito/resolve/main/Sabito150e.zip
Dutch Chief,https://huggingface.co/JappaWakka/Chief_LRR_NL/resolve/main/Chief_LRR_NL.zip
The Score - Pull the Cord,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/PullTheCordDrums.zip
Literally every single Super Mario 64 DS sound trained into one model,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/SM64DSSoundEffects.zip
Uru - Freesia,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/FreesiaDrums.zip
"Panic! At the Disco - Hey Look Ma, I Made It",https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/HeyLookMaIMadeItDrums.zip
Mayano Top Gun,https://huggingface.co/maryishi/IshiMary_RVC_Models/resolve/main/MayanoTopGun_RMVPE_600Epochs.zip
Roblox Cheezburger,https://huggingface.co/Vo1dAbyss/RblxPizza/resolve/main/RblxPizza.zip
MatPat-Game Theory [Ov2 Super] [RMVPE</span>] [300 Epochs] [RVC V2] [10800 Steps]</a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/PizzaWithoutTheHut/MatPat/resolve/main/M...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>Gaige,https://huggingface.co/PizzaWithoutTheHut/MatPat/resolve/main/MatPat_e300_s10800.zip
Gaige,https://huggingface.co/Astral-P/Gaige/resolve/main/Gaige.zip
Fall Out Boy - The Phoenix,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/ThePhoenixDrums.zip
Vocaloid SONiKA [RMVPE</span>] [100 Epochs] [RVC v2] [New Pretrains]</a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/mnkz/aimods/resolve/main/SONiKA_p.zip?do...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>Roblox Cheezburger,https://huggingface.co/mnkz/aimods/resolve/main/SONiKA_p.zip
Roblox Cheezburger,https://huggingface.co/Vo1dAbyss/RblxCheeseburger/resolve/main/RblxCheeseburger.zip
Ezekiel,https://huggingface.co/Chloetheepicgamer600/Ezekiel_Total_Drama/resolve/main/Ezekiel%20(Total%20Drama).zip
Eminem,https://huggingface.co/medicreal/MedicAI/resolve/main/EminemMMLP2.zip
FIRE IN THE HOLE 2.0,https://huggingface.co/notChocoMilk/FIRE-IN-THE-HOLE-V2/resolve/main/FIRE%20IN%20THE%20HOLE%20V2.zip
Big Jack Horner - Puss In Boots: The Last Wish,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/Big%20Jack%20Horner.zip
Warmy,https://huggingface.co/RegalHyperus/new-rvc-models/resolve/main/WarmyAKJP.zip
Fist Bump,https://huggingface.co/lintu/FistBump/resolve/main/FistBump.zip
Fitz & the Tantrums - The Walker,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/TheWalkerDrums.zip
Verbalase,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/Verbalase.zip
Theremind,https://huggingface.co/LizzardoFunky/LizzardosRVCModels/resolve/main/Theremind%20MSM%20V1!.zip
Uglyfacekid v2,https://huggingface.co/zapominau96/uglyfacek1d/resolve/main/uglyfacek1d.zip
Jain - Makeba,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/MakebaDrums.zip
Zillakami,https://huggingface.co/Sztef/Teemo_Omega_Squad1/resolve/main/ZillakamiBySztef.zip
Tollan Kim & KudasaiBeats - Aesthetic,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/AestheticDrums.zip
The Real Marzaa,https://huggingface.co/Sessionn/TheRealMarza/resolve/main/TheRealMarza.zip
Stirling,https://huggingface.co/Freaky98/Stirling_100_epoch_rvc2/resolve/main/Stirling%20100%20epoch.zip
Lucy Rose,https://huggingface.co/Freaky98/Lucy_Rose_Crash-Zoom-300-epoch-rvc2/resolve/main/Lucy%20300%20epoch.zip
Emilia - Portal Revolution,https://huggingface.co/MrM0dZ/Emilia_Sarah_Jacklin/resolve/main/Emilia.pth
Mr. Freeze - Batman: The Animated Series,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/Mr.%20Freeze%20BTAS.zip
Will,https://huggingface.co/GARGOS69Junior/Stuff-n-Crap/resolve/main/Acapela-WillFromAfar.zip
General Shao/Shao Kahn,https://huggingface.co/LizzardoFunky/LizzardosRVCModels/resolve/main/General%20Shao%20MK1%20V1!.zip
Man with a Mission & Milet - Kizuna no Kiseki,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/KizunaNoKisekiDrums.zip
Rick Astley,https://huggingface.co/ABF54/ABFRVC/resolve/main/RickAstley.zip
Joe Swanson,https://huggingface.co/Delik/Joe_Swanson_RVCV2/tree/main
Saberspark,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/Saberspark.zip
Erin Esurance,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/ErinEsurance.zip
Coca-Cola-Spot-80s-Italian-Choir [RVCV2] [OV2 RMVPE</span>] [350 Epochs]</a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/Loren85/Coca-Cola-Spot-80s-Italian-Choir...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>Puss - Puss In Boots: The Last Wish,https://huggingface.co/Loren85/Coca-Cola-Spot-80s-Italian-Choir/resolve/main/Coca%20Cola%20Anni%2080s%20spot.zip
Puss - Puss In Boots: The Last Wish,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/PussPIBTLW.zip
Ken Carson,https://huggingface.co/Shadow-AI/Ken-Carson-AGC-Era-500-Epochs-RVCV2-Ov2/resolve/main/KenCarsonAGCOv2.zip
Charles Azvanour,https://huggingface.co/agusroccohd/charlesazvanour/resolve/main/charlesaznavour3.zip
Hyakumantenbara Salome,https://huggingface.co/listra92/MyRVC/resolve/main/salome_e245_s9555.zip
Ethyria - God Sees All,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/GodSeesAllDrums.zip
Teacher Saleh Block 13 - Saleh Al Bawi /\u0623\u0633\u062a\u0627\u0630 \u0635\u0627\u0644\u062d \u0645\u0646 \u0642\u0637\u0639\u0629 13 - \u0635\u0627\u0644\u062d \u0627\u0644\u0628\u0627\u0648\u064a,https://huggingface.co/Meeco/MeecoRVC/resolve/main/Saleh.zip
Maisaki Berry - Retrained,https://huggingface.co/listra92/MyRVC/resolve/main/maisakiberry_e225_s8325.zip
IShowSpeed | 350 Epochs | RMVPE</span></a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/Plasmati/AIDRIVEORNOTMODELS3/resolve/mai...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>Glamrock Freddy,https://huggingface.co/Plasmati/AIDRIVEORNOTMODELS3/resolve/main/IShowSpeed.zip
Glamrock Freddy,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/GlamrockFreddyZaccActs.zip
BigGayRapper/ZaccActs,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/StopPostingAboutAmongUsGuy.zip
JayFoo - Clementine,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/ClementineDrums.zip
Imagine Dragons - Sharks,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/SharksDrums.zip
MKBHD / Marques Brownlee,https://huggingface.co/SimplCup/MKBHD/resolve/main/MKBHD.zip
Mickey Mouse,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/MickeyMouseChrisDiamantopoulos.zip
Jared Leto,https://huggingface.co/SUP3RMASS1VE/Jared-Leto-0v2/resolve/main/Jared%20Leto%200v2.zip
The Kid LAROI & Justin Bieber - Stay,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/StayDrums.zip
Enrique Iglesias,https://huggingface.co/bowlql/EnriqueIglesiasv2RVC/resolve/main/EnriqueIglesias.zip
Michael Bolton,https://huggingface.co/SUP3RMASS1VE/Michael-Bolton-0v2/resolve/main/Michael%20Bolton%200v2.zip
Ronnie Radke,https://huggingface.co/SUP3RMASS1VE/Ronnie-Radke-0v2/resolve/main/Ronnie%20Radke%200v2.zip
Cartoon Network Poland Announcer,https://huggingface.co/VexorionReal/VexoRVC/resolve/main/CN_Poland_Announcer.zip
heliN139,https://huggingface.co/zapominau96/heliN139/resolve/main/added_IVF445_Flat_nprobe_1_heliN_v2.zip
Rhea,https://huggingface.co/Astral-P/Rhea/resolve/main/Rhea.zip
Fernanfloo,https://huggingface.co/PlayerBPlaytime/My-Models/resolve/main/Fernanfloo.zip
Calamity,https://huggingface.co/PhantomBobTT/Calamity/resolve/main/Calamity%20(Fortnite).zip
itsbambii,https://huggingface.co/ariscult/itsbambiirvc/resolve/main/itsbambii.zip
Michael Jackson,https://huggingface.co/PlayerBPlaytime/My-Models/resolve/main/MJSpeaking.zip
Grubs,https://huggingface.co/mrcreeper5/Grubs/resolve/main/Grubs.zip
Walk off the Earth - The Journey Starts Today,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/TheJourneyStartsTodayDrums.zip
Masked Wolf - Astronaut in the Ocean,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/AstronautInTheOceanDrums.zip
Ningguang,https://huggingface.co/xdcrosserxd/Ningguang287/resolve/main/Ningguang287model.zip
Disney's FastPlay,https://huggingface.co/VexorionReal/VexoRVC/resolve/main/FastPlay_Polish.zip
Ed Sheeran,https://huggingface.co/SUP3RMASS1VE/Ed-Sheeran-0v2/resolve/main/Ed%20Sheeran%200v2.zip
Chester Bennington,https://huggingface.co/SUP3RMASS1VE/Chester-Bennington-0v2/resolve/main/Chester%20Bennington%200v2.zip
Andy Black,https://huggingface.co/SUP3RMASS1VE/Andy-Black-0v2/resolve/main/Andy%20Black%200v2.zip
Otonose Kanade - Retrained,https://huggingface.co/listra92/MyRVC/resolve/main/OtonoseKanade_e200_s6600.zip
Darth Vader,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/Darth%20Vader%20Ultimate.zip
PewDiePie,https://huggingface.co/PizzaWithoutTheHut/Pewdiepie_RVC/resolve/main/added_IVF551_Flat_nprobe_1_PewdiePie_v2.zip
Fall Out Boy - My Songs Know What You Did in the Dark,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/MSKWYDITDDrums.zip
Katy Perry,https://huggingface.co/ariscult/katyperryteenagedreamerarvc/resolve/main/katyperryteenagedreamera.zip
Joey Belladonna - Anthrax,https://drive.google.com/file/d/19tiPdMAG1Q78CqifCuAUA4RIIQwHsbqn/view?usp=sharing
Death - Puss In Boots: The Last Wish,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/DeathPIBTLW.zip
Lil Nas X - Industry Baby,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/IndustryBabyDrums.zip
The knight v2,https://huggingface.co/mrcreeper5/Knight/resolve/main/knight_v2.zip
Radiance,https://huggingface.co/mrcreeper5/Radiance/resolve/main/Radiance.zip
"Bandit Heeler ""Bandiddums""",https://huggingface.co/SenkoBreadd/Bandiddums/resolve/main/Bandiddums.zip
Yuji Itadori [JPN],https://huggingface.co/TexX/RVC_Models/resolve/main/Yuji_Itadori.zip
Kai Cenat | 350 Epochs | RMVPE</span></a>  \n\n</svg>Run</a></td>\n\n</svg></button></td>https://huggingface.co/Plasmati/AIDRIVEORNOTMODELS3/resolve/mai...</a></td>\n                                                            \n                                                            </i>                                               \n</a>\n                                                            </div>                                            \n                                                          </div>\n    </td></tr>DanTDM,https://huggingface.co/Plasmati/AIDRIVEORNOTMODELS3/resolve/main/Kai-Cenat.zip
DanTDM,https://huggingface.co/SimplCup/DanTDM/resolve/main/DanTDM.zip
Nike Ardilla,https://huggingface.co/ABF54/ABFRVC/resolve/main/nikeSanci_retrained.zip
Bashin Toppa,https://huggingface.co/Gonzaluigi/ToppaBashin-BattleSpirits-RVCv2/resolve/main/BashinToppa-JP-Rmvpe-Ov2-60.zip
Computer,https://huggingface.co/VexorionReal/VexoRVC/resolve/main/KB_Komputer.zip
Super,https://huggingface.co/Swordsmagus/Mortal-Kombat-RVC/resolve/main/Super_MK-YouTuber.zip
Playboi Carti PRE-WLR Era,https://huggingface.co/PinkTape/PBC_WLR_V3/resolve/main/PBC_WLR_V3.zip
Gilbert Gottfried,https://huggingface.co/WoomyPearl/RVC-Model-Palace/resolve/main/GilbertGottfried.zip
Michael Khanh - Disillusioned,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/DisillusionedDrums.zip
Dung Defender,https://huggingface.co/mrcreeper5/Dung-Defender/resolve/main/Dung-Defender.zip
Cornifer,https://huggingface.co/mrcreeper5/Cornifer/resolve/main/Cornifer.zip
Flain,https://huggingface.co/GARGOS69Junior/Stuff-n-Crap/resolve/main/Mixels-Flain.zip
Quirrel,https://huggingface.co/mrcreeper5/Quirrel/resolve/main/Quirrel.zip
Emperor Palpatine - Battlefront II,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/EmporerBF2.zip
Kylo Ren - Battlefront II,https://huggingface.co/OwlCity/OwlCityRVC/resolve/main/Kylo%20Ren%20BF2.zip
Taehyung,https://huggingface.co/Sessionn/TaehyungBTS/resolve/main/TaehyungBTS.zip
Park Malody,https://huggingface.co/Gridsada/YSNAiVoiceModel/resolve/main/ParkMalody.zip
Himemori Luna,https://huggingface.co/listra92/MyRVC/resolve/main/HimemoriLuna_e270_s6210.zip
Mikagura Suzume - Jewelry Voice Acapella,https://huggingface.co/listra92/MyRVC/resolve/main/suzumemikagura_e400_s48000.zip
Shiloh Dynasty,https://huggingface.co/TexX/RVC_Models/resolve/main/Shiloh_Dynasty.zip
Satoru Gojo English Dub,https://huggingface.co/PizzaWithoutTheHut/Satoru_Gojo_VA_Kaiji_Tang_English_Dub/resolve/main/Satoru_Gojo_VA_Kaiji_Tang_English_Dub.zip
Mona,https://huggingface.co/Timur04129/Mona/resolve/main/Mona%20(WarioWare).zip
Meg,https://huggingface.co/Timur04129/Meg/resolve/main/Meg%20(Brawl%20Stars).zip
Hornet V2 update,https://huggingface.co/mrcreeper5/HornetV2/resolve/main/Hornet_V2.zip
Tomohiro Hatano - Kishiryu Sentai Ryusoulger,https://huggingface.co/RegalHyperus/rvc-v2-drum-models/resolve/main/RyusoulgerDrumsV2.zip
[Acapella Box] Ella,https://huggingface.co/Cool629/OtherModels/resolve/main/Ella.zip
YNW Melly,https://huggingface.co/Bruh110/YNWMELLY/resolve/main/YNWMELLY.zip
Ragatha,https://huggingface.co/Timur04129/Ragatha-Rus/resolve/main/Ragatha-Rus.zip
